1,북경관,,"여기 찐 맛집인데 코로나때문에 가게에서 안먹고 포장해서 먹어요 가게에 너무 사람많아요 ㅜㅠ 양은 예전보다 살짝 작아진 느낌이지
만  맛이 이곳따라올 곳이 없네여 맛있어요",21.12.18.토
1,북경관,,굿,22.5.14.토
1,북경관,,제 입맛에 딱 맞네여~~,22.1.25.화
1,북경관,,맛있어요,22.3.17.목
1,북경관,5,해물깐풍 맛있습니다! 사장님 친절하시구요^^,21.10.12.화
1,북경관,,오래된 맛집..참고로 주방장 맘대로 메뉴도 있음,21.11.27.토
1,북경관,,같은 메뉴임에도 저번보다 양이 눈에 띄게 적어서 당황스러움.,21.11.14.일
1,북경관,,좋아요,22.2.9.수
1,북경관,,굳,22.1.21.금
1,북경관,5,,21.10.25.월
1,북경관,4,모든 메뉴가 다 맛있습니다,21.9.12.일
1,북경관,,굿,21.12.14.화
1,북경관,,굿,21.12.14.화
1,북경관,,맛있어요,21.11.6.토
1,북경관,,맛있어요,21.11.28.일
1,북경관,,좋아요,21.11.26.금
1,북경관,4,양도 많고 맛있어요,21.9.10.금
1,북경관,,좋아요,21.10.31.일
1,북경관,4.5,"주변 중식점들에 비해서 가격이 비싸고 양은 적은 편인데,  중식 특유의 느끼함이 덜하네요.",21.6.20.일
1,북경관,4.5,좋아요,21.9.1.수
1,북경관,4.5,코스요리 강추 !!! 여러가지 드시고픈 분 좋네요 1인 2만부터   드셔야 4.5점 인정 할 껍니다. 특히 유산슬  좋네요,21.2.5.금
1,북경관,3.5,굿,21.7.8.목
1,북경관,5,Good,21.10.10.일
1,북경관,4,깐풍이 맛나요.,21.5.24.월
1,북경관,4.5,음식은 맛잇는데 조리가 좀 오래 걸리네요,21.4.15.목
1,북경관,5,식대,21.4.30.금
1,북경관,4,가게에 사람이 많아서 코로나땜에 포장해서 짜장짬뽕 먹었는데 양도 적당하고 깔끔하게 맛나요~,21.2.12.금
1,북경관,5,맛있는집 굿,21.5.28.금
1,북경관,5,"여기 항상 맛있어요😀
처음으로 해물완자 주문해봤는데 진작에 사먹을걸 그랬어요!👍👍
그래서 영수증인증도 첨으로 해봄!",21.1.16.토
1,북경관,3.5,화교 사장님 역사도 오래됐고 짜장보통 시켜도 짬뽕 국물 듬뿍주고 친절 해요,21.1.25.월
1,북경관,5,"해물완자랑 볶음밥 시켰어요.  둘이 먹고 남아서 완자는 포장 부탁드리구!  볶음밥 불맛나고 진짜 맛있 ㅠㅠ 짬뽕 국물 좀 주실 수 있냐
고 부탁드렸는데! 국물도 완전히 맛있음 ㅠㅠ  해물완자도 맛있는데 이건 진짜 술이랑 먹어야됨 ㅠㅠ 꼭 술이랑 드세요.",20.8.11.화
1,북경관,4.5,맛있습니다~! 이 동네 중국집 중에 사장 제 입맛에 맞아요~!,20.12.5.토
1,북경관,5,식대,21.2.23.화
1,북경관,5,식대,21.2.13.토
1,북경관,5,접대비,21.1.28.목
1,북경관,5,식대,21.1.25.월
1,북경관,4,맛있어요,21.2.24.수
1,북경관,5,식대,21.1.22.금
1,북경관,5,"탕슉 양념은 새콤달콤해서 맛있고 고기 두툼 튀김옷은 쫄깃한게 최고네요^.^
그리구 우리 테이블빼고 다 줌.. 속상ㅜㅜ",20.10.21.수
1,북경관,5,좋아요,21.2.20.토
1,북경관,5,맛있어요,21.5.9.일
1,북경관,5,즐거운 하루 되세요,20.11.9.월
1,북경관,5,또 방문하겠습니다,21.2.24.수
1,북경관,5,굿,21.2.21.일
1,북경관,5,식대,20.10.20.화
1,북경관,4,맛있어요~,20.11.18.수
1,북경관,5,식대,20.10.10.토
1,북경관,5,먹어본 중국집 중 최고예요!,21.2.24.수
1,북경관,5,요리류가 특히 맛있고 좋아요,20.7.19.일
1,북경관,5,식대,20.9.7.월
1,북경관,4.5,맛있어요,20.8.26.수
1,북경관,5,맛있어요,20.8.11.화
1,북경관,5,식대,20.7.1.수
1,북경관,3.5,맛도 괜찮고 친절하세요...,20.5.29.금
1,북경관,5,식대,20.6.11.목
1,북경관,5,,20.4.6.월
1,북경관,5,맛있어요,20.6.13.토
1,북경관,5,사장님이 중국분이라 그런지 현지맛이 나네여,20.1.26.일
1,북경관,,,1.30.월
1,북경관,,,1.27.금
1,북경관,,,1.31.화
1,북경관,,,22.12.27.화
1,북경관,,,1.21.토
1,북경관,,,1.13.금
1,북경관,,,1.8.일
1,북경관,,,1.4.수
1,북경관,,,22.12.9.금
1,북경관,,,22.12.15.목
1,북경관,,,22.12.14.수
1,북경관,,,22.11.26.토
1,북경관,,,22.11.24.목
1,북경관,,,22.11.5.토
1,북경관,,,22.11.22.화
1,북경관,,,22.11.13.일
1,북경관,,,22.11.13.일
1,북경관,,,22.11.11.금
1,북경관,,,22.11.11.금
1,북경관,,,22.11.5.토
1,북경관,,,22.11.4.금
1,북경관,,,22.11.3.목
1,북경관,,,22.9.23.금
1,북경관,,,22.8.19.금
1,북경관,,,22.12.15.목
1,북경관,,,22.12.7.수
1,북경관,,,22.9.12.월
1,북경관,,,22.9.4.일
1,북경관,,,22.8.28.일
1,북경관,,,22.9.1.목
1,북경관,,,22.8.18.목
1,북경관,,,22.12.28.수
1,북경관,,,22.8.19.금
1,북경관,,,22.8.20.토
1,북경관,,,22.11.6.일
1,북경관,,,22.8.13.토
1,북경관,,,22.7.2.토
1,북경관,,,22.8.1.월
1,북경관,,,22.7.28.목
1,북경관,,,22.7.20.수
1,북경관,,,22.7.19.화
1,북경관,,,22.7.13.수
1,북경관,,,22.7.3.일
1,북경관,,,22.7.3.일
1,북경관,,,22.7.1.금
1,북경관,,,22.6.18.토
1,북경관,,,22.6.10.금
1,북경관,,,22.6.10.금
1,북경관,,,22.6.10.금
1,북경관,,,22.6.10.금
1,북경관,,,22.6.8.수
1,북경관,,,22.10.9.일
1,북경관,,,22.5.23.월
1,북경관,,,22.11.13.일
1,북경관,,,22.5.19.목
1,북경관,,,22.5.4.수
1,북경관,,,22.5.1.일
1,북경관,,,22.3.6.일
1,북경관,,,22.3.22.화
1,북경관,,,22.3.18.금
1,북경관,,,22.7.16.토
1,북경관,,,22.3.6.일
1,북경관,,,22.3.3.목
1,북경관,,,22.3.3.목
1,북경관,,,22.6.28.화
1,북경관,,,22.1.9.일
1,북경관,,,22.6.8.수
1,북경관,,,22.1.21.금
1,북경관,,,22.1.20.목
1,북경관,,,22.1.7.금
1,북경관,,,22.3.4.금
1,북경관,,,21.12.29.수
1,북경관,,,21.12.29.수
1,북경관,,,21.12.5.일
1,북경관,,,21.12.8.수
1,북경관,,,21.12.3.금
1,북경관,,,22.6.28.화
1,북경관,,,21.11.29.월
1,북경관,,,21.11.18.목
1,북경관,,,21.11.17.수
1,북경관,,,21.11.5.금
1,북경관,,,21.10.30.토
1,북경관,5,,21.10.8.금
1,북경관,,,22.3.15.화
1,북경관,,,21.10.31.일
1,북경관,,,21.10.31.일
1,북경관,4,,21.10.19.화
1,북경관,4,,21.10.17.일
1,북경관,4.5,,21.10.17.일
1,북경관,4,,21.10.10.일
1,북경관,5,,21.10.8.금
1,북경관,4.5,,21.9.25.토
1,북경관,3.5,,21.9.12.일
1,북경관,5,,21.7.29.목
1,북경관,5,,21.7.13.화
1,북경관,4,,21.6.26.토
1,북경관,4,,21.7.15.목
1,북경관,5,,21.7.15.목
1,북경관,3.5,,21.6.3.목
1,북경관,,,21.6.27.일
1,북경관,5,,21.9.18.토
1,북경관,5,,21.5.23.일
1,북경관,5,,21.5.7.금
1,북경관,3.5,,21.5.11.화
1,북경관,5,,21.5.1.토
1,북경관,4.5,,21.4.26.월
1,북경관,4.5,,21.4.23.금
1,북경관,,,21.11.12.금
1,북경관,4,,21.4.9.금
1,북경관,3.5,,21.4.9.금
1,북경관,4,,21.4.9.금
1,북경관,,,21.6.27.일
1,북경관,5,,21.3.30.화
1,북경관,5,,21.2.24.수
1,북경관,5,,21.3.28.일
1,북경관,3.5,,21.3.11.목
1,북경관,5,,21.3.14.일
1,북경관,3,,21.3.14.일
1,북경관,4.5,,21.1.31.일
1,북경관,3.5,,21.1.20.수
1,북경관,5,,21.2.22.월
1,북경관,5,,21.2.21.일
1,북경관,3.5,,21.1.29.금
1,북경관,3,,21.1.13.수
1,북경관,4,,21.7.28.수
1,북경관,5,,21.4.30.금
1,북경관,5,,20.12.6.일
1,북경관,3,,20.12.6.일
1,북경관,3,,20.12.6.일
1,북경관,4,,20.11.28.토
1,북경관,4,,20.11.25.수
1,북경관,4,,21.2.1.월
1,북경관,5,,21.4.30.금
1,북경관,5,,21.4.30.금
1,북경관,5,,21.1.29.금
1,북경관,5,,20.11.6.금
1,북경관,4,,20.8.21.금
1,북경관,3,,20.11.12.목
1,북경관,5,,20.8.18.화
1,북경관,4,,20.11.15.일
1,북경관,5,,20.11.6.금
1,북경관,4,,20.8.13.목
1,북경관,3,,20.8.11.화
1,북경관,3,,20.8.11.화
1,북경관,3.5,,20.8.11.화
1,북경관,,,20.8.8.토
1,북경관,,,20.8.8.토
1,북경관,4,,20.8.8.토
1,북경관,4.5,,20.10.21.수
1,북경관,5,,20.9.6.일
1,북경관,5,,20.6.7.일
1,북경관,4.5,,20.6.7.일
1,북경관,5,,20.6.4.목
1,북경관,4,,20.4.28.화
1,북경관,4.5,,20.8.18.화
1,북경관,5,,20.5.23.토
1,북경관,3.5,,20.5.23.토
1,북경관,4.5,,20.5.21.목
1,북경관,5,,20.5.18.월
1,북경관,5,,20.11.16.월
1,북경관,1.5,,20.6.18.목
1,북경관,4,,20.3.26.목
1,북경관,5,,20.2.11.화
1,북경관,5,,20.8.18.화
1,북경관,4.5,,20.8.18.화
2,라이라이,5,,21.6.19.토
2,라이라이,4,,20.5.10.일
3,쟈스민,,예전부터 알았던 집이지만 예약할 엄두가 나지 않아서 도전하지 못하다가 첫 도전에 성공해서 방문했어요 사장님 엄청 친절하시고 월남쌈을 배부르게 가성비 좋게 먹을 수 있어요 오히려 쌈채소를 남기고 와서 죄송한 마음이..,22.12.4.일
3,쟈스민,,진짜 인생 맛집입니다! 사장님 너무 친절하시고 재료 하나하나가 너무 신선해요.. 사장님 진짜 적게 일하시고 돈 많이 버셨으면 좋겠어요 엉엉 꼭 가보세요 진짜 최고 예약이 힘든 만큼 가치가 있어요 정말 정말로요ㅠ,22.12.23.금
3,쟈스민,,"하… 진짜 너무 맛있어요🫶🏻
정말 너무 맛있어요🤍
그냥 너무 맛있어요💛",1.3.화
3,쟈스민,,"일부러 먹으러 찾아감…. 양도 많고 가성비 진짜 대박… 사장님이 친절하게 먹는법도 알려주심 ㅠㅠㅠ 아쉬운점은 주차장 없음, 쌀국수
랑 소스맛은 우리가 생각하는 맛이랑 다름! 그래도 재방문 의사 있어요!",22.11.16.수
3,쟈스민,,"언제나 친절하심, 항상 신선하고 맛남. 양도 푸짐하고 넉넉함. 자주 못가는 건 치열한 예약 전화ㅜ 사장님, 건강하시고 오래도록 번창하세요^^",1.6.금
3,쟈스민,,"17번의 시도끝에 당장 찾아갈수있게된 쟈스민 사장님의 친절함과 음식의 소름끼칠정도의 맛있는맛 그리고 느껴지는정성.... 이곳을알
게되어 영광입니다 오늘 조금 늦어서 사장님께 옐로우카드받았지만 너무 행복한시간이었습니다 감사합니다^^",22.10.4.화
3,쟈스민,,"토요일 아침 9시부터 146통만에 9:12에 예약 했어요 점심은 예약 다 차서 저녁으로 했습니다 2인세트에 월남쌈, 소고기쌀국수, 볶음밥,
튀김 이렇게 나왔어요 맛있었습니다  월남쌈 야채도 신선하고, 소스도 다양해서 맛있었어요 소스도 셀프로 더 가져가서 먹을 수 있어
서 편했습니다 볶음밥도 짱맛!! 주차가 안되는 것 같아서 대중교통으로 힘들게 왔는데 주변에 조금 걷다보니 고가도로 밑에 공영...",22.7.16.토
3,쟈스민,,맛도 좋고 가성비 좋아요,1.20.금
3,쟈스민,,여기 갈려면 아침 9시에 전화 100통은 넘게해야 돼유 근데 너무 맛있고 양 많고 사장님 친절해서 갈수만 있다면 200통도 할 수 있어요ㅠ 존맛,22.11.13.일
3,쟈스민,,"전화하기 힘들었지만..
그만큼 맛있어요~",22.10.28.금
3,쟈스민,,,22.12.9.금
3,쟈스민,,"엄청나게 친절하시고 음식도 맛있고
정말 재밌으세요 최곱니다👍👍",1.19.목
3,쟈스민,,좋아요 ,1.10.화
3,쟈스민,,"단일 셋트 구성으로
베트남 가정집에 초대받은 
느낌이 좋아요",22.10.8.토
3,쟈스민,,단골집 쟈스민 넘 맛나용~,22.6.19.일
3,쟈스민,,"친절한 사장님의 설명과 함께 맛있는 음식  조아요~
담에 또가고싶은곳인데 예약하기 하늘의 별따기예요  또 별 따고 싶어요~~~",22.9.1.목
3,쟈스민,,가성비 끝판왕,22.10.22.토
3,쟈스민,,,22.8.27.토
3,쟈스민,,정말 진짜 너무 맛있어요💛,22.4.23.토
3,쟈스민,,사장님께서 매우 친절하시고 음식도 깔끔하고 맛있어요,22.7.2.토
3,쟈스민,,가성비 좋아요,22.12.2.금
3,쟈스민,,신선하고 푸짐하고 사장님도 친절하세요♡,22.8.4.목
3,쟈스민,,최고! 맛있고 사장님도 완전 친절하세요 👍,22.3.19.토
3,쟈스민,,,22.11.30.수
3,쟈스민,,넘 맛잇어요,22.9.27.화
3,쟈스민,,맛있어요,22.9.20.화
3,쟈스민,,"주인아저씨 친절하게 더 맛나게 먹는 법도 아려주시고 음식은  신선하고 양도 많고
배가 불러 걱정이 되었네요 
굿굿굿 입니다",22.8.20.토
3,쟈스민,,좋아요 ,22.9.21.수
3,쟈스민,,맛나요가성비갑^^,22.6.12.일
3,쟈스민,,,22.6.3.금
3,쟈스민,,,22.6.28.화
3,쟈스민,,너무 맛나고 사장님 넘 친절하세요,22.3.9.수
3,쟈스민,,깔끔한 음식 정말 가성비 좋게 먹었습니다 ㅋㅋ,22.4.9.토
3,쟈스민,,가성비좋고 특별해요,22.3.1.화
3,쟈스민,,사장님 정말 친절하세요,22.4.22.금
3,쟈스민,,진짜 양많고 맛있어요 예약 잡기 어렵지만 재방문 또 하고 싶네요!,22.8.17.수
3,쟈스민,,좋아요,22.6.12.일
3,쟈스민,,친구찬스로 전화 146번만에 쟈켓팅 성공!! 세트메뉴 가성비도 좋고 푸짐하고 월남쌈 맛도 좋아요 🤍 사장님께서 알려주시는데 넘 친절하시답니다ㅠ,22.2.19.토
3,쟈스민,,맛있어요,22.5.20.금
3,쟈스민,,너무 맛나용 ~,22.2.26.토
3,쟈스민,,예약제라서 차분한분위기였음~사장님 맛있게 먹는방법 친절하게 알려주심~월남쌈 야채푸짐하고 계속나오는사이드메뉴들도 맛있네요.맛있고 풍성한 한끼였습니다,21.10.29.금
3,쟈스민,,,22.3.1.화
3,쟈스민,,"사장님 진짜 왕친절👍 소스에 대해서 잘 알려주시고, 가성비가 너무 좋아요👍👍  월남쌈, 쌀국수와 볶음밥 너무 맛있어요 수원살면 
자주 가보고 싶은곳!👍 주차장이 없는게 아쉽지만 재방문의사는 100%입니다!!!",21.12.7.화
3,쟈스민,,맛있어요! 예약하고 먹을만해요 추천합니다!,21.11.11.목
3,쟈스민,,모든 메뉴가 다 맛있어요~예약 정말 힘들게 했는데 너무 조아용 사장님도 너무 친절하시고 최고에요~!,21.11.11.목
3,쟈스민,,신선해요,22.1.14.금
3,쟈스민,5,예약 없이 못오는 맛집입니다!,21.9.25.토
3,쟈스민,,재료 신선하고 너무 배부르게 맛있게 잘 먹었어요~,21.11.11.목
3,쟈스민,,월남쌈을 진짜 좋아하는데 너무너무 맛있게 먹었어요! 특히 사장님이 너무 친절하세요~!,21.10.23.토
3,쟈스민,5,"몇년 만에 갔는데, 아침 9시에 전화해서 예약 성공하고 갔어요!! 넘 맛있게 먹었습니다!! 이 가격에 이 퀄리티 말도 안 돼요 ㅠㅠㅠ 진짜 다 맛있고 사장님 넘 친절하셔요!! ㅎㅎㅎ",21.5.19.수
3,쟈스민,4.5,음식도 맛있고 사장님도 친절하세요,21.9.14.화
3,쟈스민,5,짱 맛있어요.강추!,21.8.27.금
3,쟈스민,5,소스도 직접 만드시고 알려주신방법대로 먹어보니까 너무너무 맛있어요!!,21.6.5.토
3,쟈스민,5,"사장님 혼자 하셔서 전화 예약해서 먹었습니다~^^ 저희가 처음 월남쌈 먹어본다니까 손수 싸는 방법 알려주셨어요~ 맛도 정갈하고 코
스로 먹었는데 굉장히 배불러서 아쉽지만 남겼습니다. 다음에 재방문할 의사 100프로입니다~^^",21.1.31.일
3,쟈스민,5,"월날쌈을 싫어해서 안먹었다가 친구 소개로 2-3년전에 처음으로 왔었다가 이제는 생각날때마다 방문합니다. 사장님이 일단 너무나 친
절하십니다. 오셔서 먹는법다 알려주시고 예약 변경등 짜증날수 있는 상황에서도 침착하게 대응하십니다. 음식의 질은 훌륭한데 비해 
가격이 저렴해서 조금 올리셔도 괜찮을것 같다는 생각이 듭니다. 맛도 괜찮습니다. 3인 시키면 고기류도 3종류로 나오고 야채도 ...",21.5.30.일
3,쟈스민,5,"맛, 착한가격, 푸짐한 구성, 친절하신 사장님까지
모든게 완벽하다",21.5.28.금
3,쟈스민,5,푸짐하고 맛있어요,21.8.26.목
3,쟈스민,5,"가성비매우굿
남는게있을까 사장님께 죄송스러움",21.6.6.일
3,쟈스민,5,사장님도 친절하시고 가격이나 맛이나 만족 못한 적이 없네요.,21.6.5.토
3,쟈스민,4,정말 힘들게 예악함. 가성비 좋음,21.4.4.일
3,쟈스민,5,완전 강추입니다! 맛있어요!,21.4.28.수
3,쟈스민,4,야채가 미리 준비해놓아서 좀 말라있어요. 소스는 다양하고 국수랑 볶음밥 맛있어요,21.2.26.금
3,쟈스민,5,정말맛나용,21.5.7.금
3,쟈스민,5,베리굿,21.6.20.일
3,쟈스민,5,가격대비 양도 푸짐하고 특히 월남쌈이 진짜 진짜 맛있어요! 부모님이랑 다시 방문 예정입니다♥️,21.1.13.수
3,쟈스민,3,좋아요~~,21.5.29.토
3,쟈스민,4,좋이요,21.5.29.토
3,쟈스민,5,사장님 적게 일하시고 많이 버세요👍👍💓,20.12.12.토
3,쟈스민,4.5,정말 맛있어요,21.4.15.목
3,쟈스민,5,지금까지 먹었던 월남쌈과 비교불가. 예약이 힘들어서 못가봤는데 진짜 가성비 갑이고 맛도 👍,20.11.3.화
3,쟈스민,5,사장님 혼자 하시는 곳인데 양도 푸짐하고 정말 맛있어요.,20.11.17.화
3,쟈스민,5,찐맛집!!!,21.3.13.토
3,쟈스민,5,늘 양도 많고 맛있어요!,20.12.9.수
3,쟈스민,5,율전맛집,21.5.11.화
3,쟈스민,4,맛있어요,21.1.16.토
3,쟈스민,5,굿,21.2.7.일
3,쟈스민,4,맛있음,21.2.6.토
3,쟈스민,5,사장님 넘 친절하시고 음식도 맛있어요~ 배부르게 먹고 왔습니다,20.10.28.수
3,쟈스민,5,오랜만에 갔는데 여전히 변함없는 맛!!,20.9.23.수
3,쟈스민,5,,20.10.6.화
3,쟈스민,5,좋아요,21.4.7.수
3,쟈스민,5,오랜만에 갔는데 역시 맛있네요! 다음에 또 예약해서 갈게요,20.7.15.수
3,쟈스민,5,7-8년만에 재방문 했어요! 아저씨 전과 같으시고 정말 좋으세요♥ 물론 맛도 최고봉입니닷!!,20.7.30.목
3,쟈스민,4.5,단골~ 예약만되면 무조건 가서 먹어요,20.10.6.화
3,쟈스민,5,"예약 안하면 못 먹어요. 먹어본 월남쌈 중에 최고였어요. 사장님께서 맛있게
쌈 싸는법도 가르쳐주시고 친절하세요. 또 가고싶어요.",20.4.30.목
3,쟈스민,5,굿,20.11.1.일
3,쟈스민,5,진심 너무 맛있어요 혜자집,20.5.15.금
3,쟈스민,5,"여긴 진짜 월남쌈 맛집입니다. 20번은 더 간듯...
먹고나와도 바로 또 생각나는집",20.4.26.일
3,쟈스민,5,너무 마시써!!!!배터져!!!!!!!,20.5.26.화
3,쟈스민,5,"하루에 점심, 저녁 한 타임씩만 하는 곳
당일 예약만 아침 9시부터 받는 예약 힘든 맛집😆",20.3.26.목
3,쟈스민,5,,20.6.14.일
3,쟈스민,5,"쟈스민은 말이필요없죠... 쟈스민 생각하면 다른데서 아무것도 못사먹겠어요ㅠㅠ 최애음식 하면 무조건 소고기였는데 이젠 쟈스민이
에요.. 맨날 먹어도 안질려요 다른데서 월남쌈 절대 못먹어요 사장님 제발 오래오래 해주세요ㅠㅠ",20.4.1.수
3,쟈스민,5,좋아요,21.3.16.화
3,쟈스민,5,진짜 너무 맛있어요!!!!!,20.6.10.수
3,쟈스민,5,"가격, 양, 맛 혜자스럽네요",20.5.5.화
3,쟈스민,5,레전드 식당 중 하나,20.4.15.수
3,쟈스민,4.5,저렴하고 맛나고 좋은데 예약하기가 넘 힘들어용,20.11.27.금
3,쟈스민,4,맛있어요,20.6.2.화
3,쟈스민,4.5,♡♡♡♡♡쌀국수♡♡♡♡♡,20.6.10.수
